,TERMINAL_ID,X_TERMINAL,Y_TERMINAL,TERMINAL_CATEGORY
3050,3050,77.08107928586647,74.12329971588834,FUEL
3051,3051,53.81346828990456,8.589781183475386,GROCERY
3052,3052,40.62977402598259,2.7398697874805755,CLOTHING
3053,3053,19.422310456701297,53.061624479964046,FUEL
3054,3054,16.480517472719413,45.90053809972906,CLOTHING
3055,3055,40.62711827350738,66.73188176580298,ELECTRONICS
3056,3056,61.336147001789364,4.567155453597927,CLOTHING
3057,3057,85.3638688294153,24.531207006623422,OTHER
3058,3058,24.322013933671883,18.834404791588888,ELECTRONICS
3059,3059,86.27741195206006,47.899656963396495,CLOTHING
3060,3060,66.16233934902506,69.05066873178045,FUEL
3061,3061,15.934529260394715,88.41856477290156,CLOTHING
3062,3062,3.1673243128990447,11.06385583258891,GROCERY
3063,3063,2.459920375769009,0.4680771233037895,OTHER
3064,3064,96.4099631699083,92.98001039769326,ELECTRONICS
3065,3065,24.548369128305435,0.0016911112929784977,ELECTRONICS
3066,3066,6.599757169132314,72.73999993937984,OTHER
3067,3067,65.90669936249942,4.958792673452739,GROCERY
3068,3068,27.562055413564423,74.63861169449315,OTHER
3069,3069,94.3765125205261,75.09216700568334,GROCERY
3070,3070,66.37827218521755,62.31533267814346,ELECTRONICS
3071,3071,88.68770705816172,44.86388322853194,CLOTHING
3072,3072,65.08016446182678,59.16998801973455,GROCERY
3073,3073,73.23599337457568,4.909991279688164,FUEL
3074,3074,46.11279629707437,49.8929074989608,CLOTHING
3075,3075,42.469124113950926,96.47773655085669,ELECTRONICS
3076,3076,78.13692236136247,49.03089822660981,CLOTHING
3077,3077,18.25206120365792,34.491761773040494,CLOTHING
3078,3078,6.581339973234224,52.82066192920457,ELECTRONICS
3079,3079,91.11267761910266,8.592948793264977,FUEL
3080,3080,38.339959358515294,18.840409906299293,CLOTHING
3081,3081,55.90445253404523,55.978996380169065,GROCERY
3082,3082,39.4779433478924,65.96126430091766,GROCERY
3083,3083,74.42360840154141,34.318309570831076,OTHER
3084,3084,77.6842786152397,64.70003169086245,ELECTRONICS
3085,3085,18.345448075715666,66.62843867621919,ELECTRONICS
3086,3086,77.2383811455549,50.453618078596875,CLOTHING
3087,3087,31.755463494763724,26.837869500563883,GROCERY
3088,3088,56.93497338686151,21.507614595794443,ELECTRONICS
3089,3089,48.32169536239631,13.861320043240799,ELECTRONICS
3090,3090,84.61568401416399,12.954768859998712,GROCERY
3091,3091,41.77326959873891,26.122250011818704,OTHER
3092,3092,82.54242039240128,89.19530580433985,CLOTHING
3093,3093,94.10301311343574,62.99042071127846,GROCERY
3094,3094,57.50258772502293,55.154426386706334,FUEL
3095,3095,81.58215694217668,49.868056098528236,OTHER
3096,3096,88.71385864281518,6.888909579066649,FUEL
3097,3097,22.85445608727915,1.3529493890614752,ELECTRONICS
3098,3098,45.13486913640222,32.91404444259395,OTHER
3099,3099,90.13600402792207,48.57505696054949,GROCERY
3100,3100,76.0747786701197,47.434548703343694,GROCERY
3101,3101,84.68026402794277,80.92575055112306,CLOTHING
3102,3102,60.23117192475724,98.9609114706506,CLOTHING
3103,3103,37.934858046495535,43.792230722052395,GROCERY
3104,3104,78.67892233336146,28.145807653298004,FUEL
3105,3105,34.52700481929589,78.60332113885772,GROCERY
3106,3106,58.2047163380225,42.408316443690964,FUEL
3107,3107,21.070209581829847,22.188979764919768,CLOTHING
3108,3108,40.07521076680726,9.302122443409711,ELECTRONICS
3109,3109,44.866587467002525,6.5416098972204235,ELECTRONICS
3110,3110,11.383683834457903,78.58188791058815,FUEL
3111,3111,10.166436612215257,79.91751848526508,FUEL
3112,3112,88.55838313830708,84.94357589436838,FUEL
3113,3113,98.58938833011827,53.87228082541563,CLOTHING
3114,3114,16.17985710834755,79.11958863667088,OTHER
3115,3115,36.60689641779944,38.427537147587344,GROCERY
3116,3116,67.4105678213231,67.03477205679621,ELECTRONICS
3117,3117,14.309503467419727,37.98455989478051,OTHER
3118,3118,6.673543594054765,94.639960001359,ELECTRONICS
3119,3119,90.61381554074175,14.707535620047585,ELECTRONICS
3120,3120,28.209362886439713,13.735968188872539,ELECTRONICS
3121,3121,95.59388274843413,86.05766353836238,FUEL
3122,3122,52.054067963689164,78.77001082433321,OTHER
3123,3123,58.707988468814186,38.70798978668108,FUEL
3124,3124,54.00962036782849,62.76857453803862,CLOTHING
3125,3125,50.724555119000534,24.086460890527338,ELECTRONICS
3126,3126,26.841971039050637,13.11165177556849,CLOTHING
3127,3127,62.64424322951956,41.16672885532867,GROCERY
3128,3128,43.98487850359992,71.4087424791271,ELECTRONICS
3129,3129,84.86524690132276,81.39199938582368,GROCERY
3130,3130,28.936535887509873,16.100537354109314,OTHER
3131,3131,19.264872676814214,98.04995450215097,GROCERY
3132,3132,86.08920139473332,15.8223866113258,OTHER
3133,3133,53.589149194692155,4.056898347215854,FUEL
3134,3134,22.913658642744817,83.23507888478913,FUEL
3135,3135,77.77743544492701,58.8959295289217,CLOTHING
3136,3136,28.668325022073915,67.83671133728214,GROCERY
3137,3137,71.91978227183965,51.762562075940586,ELECTRONICS
3138,3138,65.58523917772672,15.732187241432127,CLOTHING
3139,3139,29.22197507182527,91.4151496342628,ELECTRONICS
3140,3140,64.21806825468121,9.720084517649685,FUEL
3141,3141,48.90110910677997,48.95170089632435,GROCERY
3142,3142,2.9601775094709737,29.907699878727634,CLOTHING
3143,3143,97.80656601811346,0.3934265638835477,CLOTHING
3144,3144,26.084273767161925,39.096473451681014,FUEL
3145,3145,38.40607606506806,86.33337115179981,CLOTHING
3146,3146,88.04556272555452,94.42680026071137,OTHER
3147,3147,69.01227967290569,92.26267182754152,OTHER
3148,3148,16.99580440208983,27.950095301035294,FUEL
3149,3149,64.14904605394848,71.43496447845617,CLOTHING
3150,3150,2.1699625849056825,96.66968853406115,FUEL
3151,3151,74.87488201359037,42.87533021574291,GROCERY
3152,3152,60.46867239508869,63.01591000911919,ELECTRONICS
3153,3153,66.25065470129343,40.886046029514056,GROCERY
3154,3154,56.77028988149596,50.28168592042164,CLOTHING
3155,3155,35.403964208103055,34.74021390986689,FUEL
3156,3156,65.57085676244594,93.82284391235926,ELECTRONICS
3157,3157,45.987682900252445,40.162871323793325,ELECTRONICS
3158,3158,74.88847862833296,66.24780345906373,FUEL
3159,3159,3.5021206473942468,59.069905783475974,ELECTRONICS
3160,3160,26.530801492992296,13.47817736667386,CLOTHING
3161,3161,15.615123565898624,29.114124269783236,GROCERY
3162,3162,51.145844588541976,39.792808021453716,GROCERY
3163,3163,62.11094005105801,21.80970931565247,CLOTHING
3164,3164,21.988827962967672,76.74173777519655,CLOTHING
3165,3165,94.61454289935669,48.57974643077261,OTHER
3166,3166,37.05845638891666,65.39538480278098,OTHER
3167,3167,1.3947567777865877,91.61816457055791,ELECTRONICS
3168,3168,72.63348262541776,88.16964210860218,CLOTHING
3169,3169,11.189632222677115,8.917216817665363,OTHER
3170,3170,1.4619800774803404,99.45582612747363,FUEL
3171,3171,28.917593510535568,45.65592801832724,CLOTHING
3172,3172,46.90464258537471,39.51885083156622,CLOTHING
3173,3173,24.076468986787305,79.8525833482743,FUEL
3174,3174,33.05970997902141,78.31327153850144,CLOTHING
3175,3175,13.154991780776626,54.153584837378745,CLOTHING
3176,3176,35.68836354629394,71.26323355542027,GROCERY
3177,3177,79.60458487434065,3.4350431416024674,GROCERY
3178,3178,31.105433651646543,83.50495618156654,GROCERY
3179,3179,58.1725843191074,38.36094707235633,GROCERY
3180,3180,21.017120786423938,32.194581918989364,ELECTRONICS
3181,3181,12.462725434916988,6.7800115965830905,CLOTHING
3182,3182,31.798226412894294,28.21574359327217,ELECTRONICS
3183,3183,3.3216708983007104,22.69043817328963,CLOTHING
3184,3184,47.356864610300406,83.12362258730373,CLOTHING
3185,3185,70.52042524014193,76.9330327247332,GROCERY
3186,3186,42.16263760871094,91.17899975884313,OTHER
3187,3187,22.560626723774448,61.130336147872214,CLOTHING
3188,3188,32.4540595684451,98.93987497981344,GROCERY
3189,3189,81.94694308621013,78.77971234996096,FUEL
3190,3190,24.117138219469346,16.608358633510278,FUEL
3191,3191,33.14809322082167,22.492375799252283,OTHER
3192,3192,68.69334583397878,82.11060127819356,CLOTHING
3193,3193,24.924563723058125,5.320559316968032,ELECTRONICS
3194,3194,92.98158790830013,63.933991762280215,OTHER
3195,3195,17.28589409122039,42.19782304312116,CLOTHING
3196,3196,2.4561272579661786,80.51237506205993,GROCERY
3197,3197,42.68485247707742,84.73707793824644,ELECTRONICS
3198,3198,54.02981348681235,14.881493628671915,ELECTRONICS
3199,3199,56.94354205540311,96.90543471568456,ELECTRONICS
3200,3200,32.351699830031244,63.246692931241654,OTHER
3201,3201,78.03551278966087,21.110801807470693,ELECTRONICS
3202,3202,84.48890820948503,26.18681151631046,FUEL
3203,3203,48.76103748021416,7.721581900315311,CLOTHING
3204,3204,81.9878658942649,50.52438509584823,ELECTRONICS
3205,3205,80.46774640372169,99.56414571985016,FUEL
3206,3206,17.852427133825987,96.46908234153256,CLOTHING
3207,3207,14.028817712007847,79.13445508518919,FUEL
3208,3208,13.204949429882529,92.02096074918107,ELECTRONICS
3209,3209,8.609059123817342,27.302853068812162,CLOTHING
3210,3210,77.69544739970897,67.8884440478067,FUEL
3211,3211,38.178522373806004,42.39425080890326,OTHER
3212,3212,14.151759113439756,93.99878487125328,GROCERY
3213,3213,54.90556154366401,1.9742738731559295,FUEL
3214,3214,29.636097540403927,55.386237401864214,GROCERY
3215,3215,4.759831458389552,8.988930771302206,OTHER
3216,3216,41.46664888796027,16.583517272028235,FUEL
3217,3217,82.61823422198235,2.918122757734609,GROCERY
3218,3218,70.48903193437937,61.7626545778208,CLOTHING
3219,3219,98.56117891319016,18.67141086225085,FUEL
3220,3220,47.4488171204096,9.429469649553834,CLOTHING
3221,3221,96.31983879109136,48.82466352221393,OTHER
3222,3222,38.24470738661204,88.329141038325,ELECTRONICS
3223,3223,48.96368474912565,40.27349269188654,FUEL
3224,3224,74.5977363574167,24.045510103519863,OTHER
3225,3225,45.85142746638194,52.55986210460457,GROCERY
3226,3226,16.70715455259658,3.1867990729555817,ELECTRONICS
3227,3227,71.02046298989833,64.98600414755936,CLOTHING
3228,3228,91.61223593084692,64.90973564622813,CLOTHING
3229,3229,35.63862382222569,46.22820467611657,OTHER
3230,3230,41.58901358853502,69.46719121583067,CLOTHING
3231,3231,30.898142722159694,57.822625547005345,OTHER
3232,3232,68.87251438877385,80.16052317282374,GROCERY
3233,3233,49.23408298963766,71.65390964727301,FUEL
3234,3234,22.986886375978088,97.89670810272277,ELECTRONICS
3235,3235,89.846585839784,89.4802873149644,CLOTHING
3236,3236,1.4302525895987572,21.164658029227677,GROCERY
3237,3237,83.48714315087777,69.45991831920531,ELECTRONICS
3238,3238,86.41505312358103,27.77940474447098,FUEL
3239,3239,9.441534554180075,28.164034640541104,GROCERY
3240,3240,1.6919439751723275,66.00114761086753,GROCERY
3241,3241,64.68108105159126,93.72580132492457,GROCERY
3242,3242,58.33385379228376,91.09794984706915,ELECTRONICS
3243,3243,17.25372381283843,28.412853905558897,GROCERY
3244,3244,43.276655111185725,69.16966970987907,FUEL
3245,3245,9.620351912456893,75.40955154689311,ELECTRONICS
3246,3246,41.36733706586679,79.36809323409383,CLOTHING
3247,3247,52.5162038758435,53.981976279424494,FUEL
3248,3248,89.46326380744317,83.69382245448504,CLOTHING
3249,3249,37.50074504204425,27.530877979892054,GROCERY
3250,3250,15.855149268942526,82.95166121901738,FUEL
3251,3251,95.13596652935851,93.2746390856761,GROCERY
3252,3252,63.714153209096104,34.62900053756207,CLOTHING
3253,3253,13.479741345193808,6.155832414389117,OTHER
3254,3254,6.0023884183274205,70.5839415264757,CLOTHING
3255,3255,38.10164910354384,8.508045368214468,GROCERY
3256,3256,24.22854370141505,50.33322989880141,ELECTRONICS
3257,3257,36.69355004120581,89.93771294884684,CLOTHING
3258,3258,27.17501970307853,75.57144466937694,GROCERY
3259,3259,91.24951922268652,99.19977916370311,FUEL
3260,3260,81.20048267101664,10.394683258113723,FUEL
3261,3261,67.07047154195368,54.412370139430564,ELECTRONICS
3262,3262,8.9947810005384,72.75006080974546,CLOTHING
3263,3263,79.14684100090082,12.39643990824325,CLOTHING
3264,3264,39.75192421173224,18.863296547104504,ELECTRONICS
3265,3265,86.8619820647809,73.65084329895224,OTHER
3266,3266,5.124020381168071,31.804507911038925,ELECTRONICS
3267,3267,14.60431096427578,15.274859460952396,OTHER
3268,3268,12.99672530540813,73.23425188120561,CLOTHING
3269,3269,81.58900110410343,9.204367820618476,OTHER
3270,3270,95.37452574886804,14.795795479407946,CLOTHING
3271,3271,74.60751364719644,2.2385818443952044,ELECTRONICS
3272,3272,30.807015236110015,93.32524929573626,ELECTRONICS
3273,3273,5.171828451296268,29.682112842622878,ELECTRONICS
3274,3274,96.3940430570185,14.672336838361066,CLOTHING
3275,3275,17.077872146012062,79.95839937720756,FUEL
3276,3276,81.0492463564873,75.8804321513551,OTHER
3277,3277,47.15908699130013,3.3093653967391945,FUEL
3278,3278,33.87516111445118,5.279426560175182,GROCERY
3279,3279,41.01651078178206,89.23476892590432,CLOTHING
3280,3280,7.724994072565705,0.007189495370263366,ELECTRONICS
3281,3281,11.669524972692969,91.99129217112612,GROCERY
3282,3282,86.7090472853971,88.07605280142509,GROCERY
3283,3283,45.28778354087716,40.808737839175095,CLOTHING
3284,3284,67.20708794617724,11.13921639256008,CLOTHING
3285,3285,33.25662220128112,46.70753785530385,CLOTHING
3286,3286,48.23294167492844,60.96627197425987,GROCERY
3287,3287,79.45496311566687,75.52684262729444,GROCERY
3288,3288,64.58057225289564,22.68222113735917,FUEL
3289,3289,39.86694426907339,89.19454298959775,FUEL
3290,3290,46.11143674025653,98.38911288893703,FUEL
3291,3291,98.63594978061336,72.37839676794293,FUEL
3292,3292,3.232732639809055,55.4010354520934,ELECTRONICS
3293,3293,40.17474978743901,44.301966067684404,GROCERY
3294,3294,13.027743144645765,82.52535787484992,OTHER
3295,3295,10.48188756779702,89.06070570498291,OTHER
3296,3296,5.328172680565057,26.497648446067256,FUEL
3297,3297,76.54761513929662,14.930972278955723,OTHER
3298,3298,45.70885701823032,9.50251873261998,CLOTHING
3299,3299,54.90323315476257,37.609171351769554,FUEL
3300,3300,30.16369205623327,38.23259314985693,OTHER
3301,3301,39.46401535460481,60.2861793312105,CLOTHING
3302,3302,45.18645797246222,39.441654476178215,CLOTHING
3303,3303,82.8880393617826,62.72997581880608,ELECTRONICS
3304,3304,9.110839810018556,28.2868917283944,GROCERY
3305,3305,17.960198246656056,93.98900481700491,CLOTHING
3306,3306,16.964379092236737,57.602590364355045,ELECTRONICS
3307,3307,46.55870589212518,61.16429487277946,CLOTHING
3308,3308,47.72661659628662,83.38510873999365,GROCERY
3309,3309,68.03170501867979,68.42412996945292,GROCERY
3310,3310,98.83630901229336,35.60830162955199,CLOTHING
3311,3311,91.7065106676333,21.35212776339864,ELECTRONICS
3312,3312,24.018667183356435,5.961367513854987,OTHER
3313,3313,40.780799428862714,32.070786867833924,CLOTHING
3314,3314,53.0681935264351,7.569658716107952,OTHER
3315,3315,79.09754760013111,56.15549502844031,CLOTHING
3316,3316,51.18027938572619,10.770435130996747,ELECTRONICS
3317,3317,15.956646332302283,89.67456479685598,OTHER
3318,3318,5.0081579672600185,7.204613565865925,FUEL
3319,3319,34.0000067874407,92.20309135828913,OTHER
3320,3320,60.67669239131999,26.622161174864868,FUEL
3321,3321,17.99462912137639,74.0113854685034,GROCERY
3322,3322,45.470707151816605,31.9029838829331,GROCERY
3323,3323,38.35814837331439,68.45835210710133,FUEL
3324,3324,96.03303403023011,58.71738050114066,FUEL
3325,3325,69.97647157809105,2.252178418953854,CLOTHING
3326,3326,97.56008057682023,73.20121230188555,OTHER
3327,3327,51.88555697444638,68.39453325057549,GROCERY
3328,3328,49.15046971039466,63.74759263894182,FUEL
3329,3329,97.7390764915802,44.433973879254474,GROCERY
3330,3330,40.764663769875696,72.61980578041063,CLOTHING
3331,3331,55.32966997644226,89.28995457701511,OTHER
3332,3332,2.395858444992416,78.5949935776717,FUEL
3333,3333,16.901089560924987,22.277143611380502,ELECTRONICS
3334,3334,28.682713349484988,62.037016696538736,GROCERY
3335,3335,24.499042139231662,40.74135878219448,CLOTHING
3336,3336,43.353921694410566,6.488219050095778,GROCERY
3337,3337,88.91428398647504,26.348605217241506,FUEL
3338,3338,20.95442532891735,8.556585569170016,ELECTRONICS
3339,3339,4.754590393337821,70.49951793797118,ELECTRONICS
3340,3340,56.253740430490836,17.509359386345004,FUEL
3341,3341,36.359661514097795,61.51846885746393,ELECTRONICS
3342,3342,4.661720598865626,20.567453368870492,FUEL
3343,3343,76.00078931761503,43.65961792363853,GROCERY
3344,3344,93.77815441706875,90.02731153149722,CLOTHING
3345,3345,74.53227337390122,96.42649329324608,OTHER
3346,3346,79.9637190261145,79.86564607730054,OTHER
3347,3347,75.83467440168934,83.84389863463213,ELECTRONICS
3348,3348,97.8697827432006,43.42500253930363,CLOTHING
3349,3349,13.959942712651296,49.893552629843086,CLOTHING
3350,3350,87.70708046000901,80.10842389817314,FUEL
3351,3351,70.15548589065054,72.6302794568641,CLOTHING
3352,3352,94.95689410028179,47.5798437565184,CLOTHING
3353,3353,84.70950003740411,37.4743873399574,FUEL
3354,3354,55.2206813523445,38.84774429399106,GROCERY
3355,3355,65.80371017064323,97.74938483560656,CLOTHING
3356,3356,24.604619825218776,74.1053740343832,GROCERY
3357,3357,33.45488036255965,13.507443940690145,GROCERY
3358,3358,14.943067782712538,22.090671503289062,GROCERY
3359,3359,40.30138694448257,8.488451509054274,ELECTRONICS
3360,3360,82.63412099228486,89.26018155267948,GROCERY
3361,3361,34.13424755468151,98.31507988121233,ELECTRONICS
3362,3362,88.17567881642104,55.71384183392899,CLOTHING
3363,3363,19.56784949374015,25.6916807298733,FUEL
3364,3364,64.68690518683474,27.584216885584066,FUEL
3365,3365,23.413866105707104,44.9035657297014,GROCERY
3366,3366,63.66426562675439,0.6805851130903595,OTHER
3367,3367,78.63414775327341,38.24732452694055,OTHER
3368,3368,87.83382265532812,85.71654141485563,ELECTRONICS
3369,3369,76.21386270912772,26.486851014941102,ELECTRONICS
3370,3370,14.210120466141262,10.408977274500774,FUEL
3371,3371,68.5346381519211,17.116239594906645,OTHER
3372,3372,29.420116124897653,4.594933874278739,FUEL
3373,3373,50.61467109890435,24.879865606454455,OTHER
3374,3374,14.131416741340797,44.256883534478476,GROCERY
3375,3375,44.21674513399485,72.9197236219424,OTHER
3376,3376,65.83707748484657,42.49413856931514,GROCERY
3377,3377,11.430706164339256,9.354929870597672,OTHER
3378,3378,58.891387427840435,82.041604490262,OTHER
3379,3379,88.51784035332939,87.76608089982821,GROCERY
3380,3380,52.67016923458894,65.71952636434003,ELECTRONICS
3381,3381,32.6638944558879,68.29238358788248,ELECTRONICS
3382,3382,20.642613147842713,41.17132371037394,CLOTHING
3383,3383,46.384428012792014,84.03139670197027,CLOTHING
3384,3384,39.454217281784196,42.151195022268126,FUEL
3385,3385,69.37895513383508,34.83340580398707,GROCERY
3386,3386,74.05607219085479,13.813090152833185,ELECTRONICS
3387,3387,69.77195290350936,29.019193123852727,GROCERY
3388,3388,75.81440342017393,6.544499485305055,ELECTRONICS
3389,3389,79.00612402061833,55.83197718773811,GROCERY
3390,3390,72.54790859235469,71.07620098307777,OTHER
3391,3391,25.025164355790587,77.09022090194519,OTHER
3392,3392,57.75803453537447,9.663277842255857,OTHER
3393,3393,39.1187840681811,24.907254754508124,FUEL
3394,3394,7.723132573245128,85.9961417005103,CLOTHING
3395,3395,62.930624060338694,91.14843771812082,GROCERY
3396,3396,14.187893292669795,85.83086529706001,ELECTRONICS
3397,3397,68.56256157979136,36.3845594488165,OTHER
3398,3398,53.75754207054548,39.8007365356527,FUEL
3399,3399,7.133817440505396,33.145840304157545,FUEL
3400,3400,42.127407947904615,35.831628699148,OTHER
3401,3401,54.668454777196104,39.209861749366695,OTHER
3402,3402,24.917855210138782,6.837594919378464,ELECTRONICS
3403,3403,93.09290988144242,37.57640303867359,CLOTHING
3404,3404,95.08147876365936,49.57881971518743,GROCERY
3405,3405,10.39048153417692,80.86593943810385,FUEL
3406,3406,71.75612579972102,71.88633433746897,CLOTHING
3407,3407,42.76396937852365,32.21847496093731,CLOTHING
3408,3408,83.34346305501701,56.584469938735495,OTHER
3409,3409,93.69628602455096,63.589722957171304,CLOTHING
3410,3410,50.0565695135737,96.67904273199235,CLOTHING
3411,3411,63.41934782817758,43.22476112781032,ELECTRONICS
3412,3412,36.71541965310112,62.4836867757993,ELECTRONICS
3413,3413,66.5709777331932,69.39741580707123,CLOTHING
3414,3414,99.08261617225389,61.942818618755226,ELECTRONICS
3415,3415,33.24122392752634,21.36593143929335,CLOTHING
3416,3416,2.9622850520828137,63.78249235095903,CLOTHING
3417,3417,97.10581819497762,73.56988352429128,FUEL
3418,3418,2.7191238824843644,45.542400160266205,OTHER
3419,3419,68.76847633521052,24.848004807132497,OTHER
3420,3420,57.99171870391034,91.57449067587949,CLOTHING
3421,3421,40.39726280818057,49.44366325891263,OTHER
3422,3422,92.96078749545171,26.10260293373422,ELECTRONICS
3423,3423,12.019333264764253,73.88289768344887,OTHER
3424,3424,23.873947167116484,45.43523018269471,ELECTRONICS
3425,3425,82.91059076284834,99.78517698763797,CLOTHING
3426,3426,0.7006612088973241,11.82697112116835,OTHER
3427,3427,26.27219377537273,44.58173513111442,ELECTRONICS
3428,3428,16.920930174069316,72.1546829678699,OTHER
3429,3429,42.07468455721119,99.46732350682088,CLOTHING
3430,3430,73.64590485098327,56.38817306516321,ELECTRONICS
3431,3431,95.26162436897172,53.14790374302135,CLOTHING
3432,3432,24.424802732668116,69.86945340587542,GROCERY
3433,3433,1.3105501772954886,5.566219223277969,CLOTHING
3434,3434,74.20901764767841,0.658764005083845,CLOTHING
3435,3435,90.96652434259896,33.67319420427955,FUEL
3436,3436,1.4615745026507643,33.1594541678639,FUEL
3437,3437,61.39982514150145,12.203216872673995,CLOTHING
3438,3438,59.370239273856505,83.68876783636003,GROCERY
3439,3439,55.51231634270055,86.8302317076291,ELECTRONICS
3440,3440,62.69208246595716,40.04789569044659,ELECTRONICS
3441,3441,27.88496750551709,37.121883331560504,OTHER
3442,3442,89.41463330442907,49.07191472933522,GROCERY
3443,3443,22.123763477313563,80.40886280994886,GROCERY
3444,3444,94.52867947427879,33.5478734360237,OTHER
3445,3445,95.16417770295469,56.95276263117446,CLOTHING
3446,3446,83.1409687797386,79.16046026784542,OTHER
3447,3447,38.678642397476374,71.51939188477779,OTHER
3448,3448,94.72178335912534,8.039806386342384,CLOTHING
3449,3449,21.472191511802862,51.46242030883875,FUEL
3450,3450,49.1539533584977,89.45135583525823,FUEL
3451,3451,50.48484645123678,86.47965082628932,OTHER
3452,3452,13.99734295152404,5.912301506465045,OTHER
3453,3453,98.62796636402865,56.66549337874957,OTHER
3454,3454,18.087653644516433,81.47019196812211,ELECTRONICS
3455,3455,47.954821968216045,39.07007442918851,FUEL
3456,3456,8.596369876463994,64.41724386394391,FUEL
3457,3457,28.093866496791918,64.34132770415528,ELECTRONICS
3458,3458,83.02292466678091,5.000892825847226,ELECTRONICS
3459,3459,67.93137906126567,76.24967162117274,OTHER
3460,3460,36.47094520963303,56.2654521980284,CLOTHING
3461,3461,64.93166003542264,43.127370971023794,CLOTHING
3462,3462,17.03814444319174,21.872184689815,CLOTHING
3463,3463,65.99918619201225,58.10427424988941,OTHER
3464,3464,88.98591085954078,89.656302407218,CLOTHING
3465,3465,1.4048575444939426,3.498411335803231,ELECTRONICS
3466,3466,29.98381009699188,64.06720182797116,CLOTHING
3467,3467,25.67514613723575,47.879231707285086,FUEL
3468,3468,8.815189011083845,19.503470687681922,FUEL
3469,3469,91.52032966394364,25.275263416058213,ELECTRONICS
3470,3470,68.90449332263148,4.077976244680636,CLOTHING
3471,3471,61.51804776657315,66.78227336186949,CLOTHING
3472,3472,61.232010181149164,76.69256504318143,FUEL
3473,3473,67.26291561229469,81.40837209467776,CLOTHING
3474,3474,28.50850223901874,32.6224443285036,ELECTRONICS
3475,3475,20.11313087046751,53.993775705245014,FUEL
3476,3476,7.693437839246164,59.85394229461255,FUEL
3477,3477,15.526959559910992,26.39157676293514,ELECTRONICS
3478,3478,19.852586633554527,68.43109928318044,FUEL
3479,3479,79.69910205005036,54.44032216371966,OTHER
3480,3480,32.216730519016636,87.2306267818935,OTHER
3481,3481,38.6704125368971,91.27369262231403,CLOTHING
3482,3482,73.94723865880218,5.4842227810982696,OTHER
3483,3483,96.85071764967283,61.784538094545226,OTHER
3484,3484,10.36896175196349,85.56427312750397,GROCERY
3485,3485,58.688671439536186,9.389445549693477,GROCERY
3486,3486,41.76641612491504,26.838077980601692,GROCERY
3487,3487,18.142988774554723,4.003045961010665,CLOTHING
3488,3488,33.972143700795385,53.26588802633335,OTHER
3489,3489,78.28405664775006,9.583715335627696,ELECTRONICS
3490,3490,26.851580339059154,55.333541777655526,CLOTHING
3491,3491,56.01716965144714,2.2929973643933677,OTHER
3492,3492,45.56803951117621,18.221686680860373,ELECTRONICS
3493,3493,1.8181214589267247,35.55612889001731,OTHER
3494,3494,85.97826066843447,52.114948519745056,ELECTRONICS
3495,3495,86.17229447183455,50.340061417619,ELECTRONICS
3496,3496,83.54842889035733,46.9582249147378,GROCERY
3497,3497,43.49784793521779,23.797191954323903,GROCERY
3498,3498,42.9256588787689,81.2899467847799,GROCERY
3499,3499,67.31788979970182,47.821972681242805,CLOTHING
3500,3500,98.63554819315806,32.32088400146891,GROCERY
3501,3501,49.89230935525725,37.79194420046763,CLOTHING
3502,3502,29.79913998085577,99.08105607038974,FUEL
3503,3503,47.48082881086163,77.7684181049685,CLOTHING
3504,3504,57.193145262384725,85.18354558973284,CLOTHING
3505,3505,62.9572470336124,81.90747273117366,OTHER
3506,3506,93.99160655198493,0.16955938406660875,OTHER
3507,3507,57.82933635506936,20.1840461232336,ELECTRONICS
3508,3508,82.1998162370369,61.18299531004624,OTHER
3509,3509,47.2188895115076,2.7151022416530446,FUEL
3510,3510,45.30498110495027,12.515487915183709,OTHER
3511,3511,90.64742614051674,24.860477103532464,ELECTRONICS
3512,3512,28.45454597363902,54.48872278530925,OTHER
3513,3513,30.24037216139721,21.91479782275859,OTHER
3514,3514,54.68972980235266,9.907755578731159,OTHER
3515,3515,11.148155387617864,65.8580181952488,CLOTHING
3516,3516,16.492453758177874,58.409732346657925,OTHER
3517,3517,51.6558642557589,62.16909989800289,OTHER
3518,3518,64.04995880754167,13.853529832782263,GROCERY
3519,3519,97.97192663811958,45.52237158793062,CLOTHING
3520,3520,11.286770186424777,63.44207962993056,ELECTRONICS
3521,3521,4.226066112631144,25.968858204667335,OTHER
3522,3522,68.82649203899857,17.39731614808927,GROCERY
3523,3523,89.59172320429022,4.518232034637936,FUEL
3524,3524,9.19510579686662,54.79036635961017,GROCERY
3525,3525,29.75749682209209,57.22763522844447,OTHER
3526,3526,68.11805017019698,45.40308216061752,OTHER
3527,3527,64.10374923031989,97.37936079659828,CLOTHING
3528,3528,86.95671963200047,14.442370108425973,FUEL
3529,3529,66.25969582783836,57.698805628427486,CLOTHING
3530,3530,94.78309433648955,30.375017989028496,ELECTRONICS
3531,3531,29.324220911186494,66.95978759739269,ELECTRONICS
3532,3532,74.54431510870792,13.460261079499091,GROCERY
3533,3533,58.95995426732712,45.50277671379585,ELECTRONICS
3534,3534,39.34627292007451,94.51116021384955,ELECTRONICS
3535,3535,72.07093588627284,46.667723617126555,ELECTRONICS
3536,3536,84.55966670419357,67.15540463412037,FUEL
3537,3537,57.954269384831825,88.11736635108693,CLOTHING
